python -m bbcprc.report_durations
Total number of files 16014
Error count 0
Successful files 16014
Total length 20 days, 0:58:00.803605 76358303439
Average length 0:01:48.122943 4768221.770887973
Min length 0:00:01.573333 69384
Max length 0:26:49.400000 70974540
Average rms 3029.782418405867
Min rms 63.48201883802484
Max rms 22215.433447020263

03405 07064234.wav 0:00:19 837900
03406 07074199.wav 0:00:19 837900
03407 07037234.wav 0:00:19.005805 838156
03408 07037035.wav 0:00:19.008345 838268
03409 07017168.wav 0:00:19.016100 838610
03410 07055250.wav 0:00:19.026667 839076
03411 07064099.wav 0:00:19.026667 839076
03412 07050193.wav 0:00:19.035714 839475
03413 07002189.wav 0:00:19.040000 839664
03414 07050030.wav 0:00:19.040000 839664
03415 07016016.wav 0:00:19.049433 840080
03416 07005096.wav 0:00:19.055329 840340
03417 07005227.wav 0:00:19.060136 840552
03418 07059066.wav 0:00:19.066667 840840
03419 07064119.wav 0:00:19.066667 840840
03420 07005055.wav 0:00:19.071361 841047
03421 07022150.wav 0:00:19.080000 841428
03422 07030099.wav 0:00:19.080000 841428
03423 07037139.wav 0:00:19.091882 841952
03424 07064129.wav 0:00:19.093333 842016
03425 07011278.wav 0:00:19.097642 842206
03426 07011311.wav 0:00:19.117324 843074
03427 07002197.wav 0:00:19.120000 843192
03428 07008185.wav 0:00:19.120000 843192
03429 07034086.wav 0:00:19.128617 843572
03430 07005152.wav 0:00:19.131406 843695
03431 07064092.wav 0:00:19.133333 843780
03432 07037477.wav 0:00:19.140000 844074
03433 07032015.wav 0:00:19.150023 844516
03434 07043342.wav 0:00:19.153333 844662
03435 07011163.wav 0:00:19.153379 844664
03436 07039180.wav 0:00:19.154422 844710
03437 07037135.wav 0:00:19.159546 844936
03438 07002114.wav 0:00:19.160000 844956
03439 07022059.wav 0:00:19.160000 844956
03440 07055213.wav 0:00:19.160000 844956
03441 07037240.wav 0:00:19.163084 845092
03442 07004251.wav 0:00:19.164830 845169
03443 07016097.wav 0:00:19.171519 845464
03444 07064183.wav 0:00:19.173333 845544
03445 07034131.wav 0:00:19.174649 845602
03446 07011262.wav 0:00:19.182358 845942
03447 07005221.wav 0:00:19.186667 846132
03448 07037305.wav 0:00:19.190000 846279
03449 07019023.wav 0:00:19.200000 846720
03450 07023171.wav 0:00:19.206190 846993
03451 07070027.wav 0:00:19.213333 847308
03452 07024168.wav 0:00:19.217415 847488
03453 07014101.wav 0:00:19.220000 847602
03454 07020106.wav 0:00:19.229751 848032
03455 07023086.wav 0:00:19.230272 848055
03456 07027203.wav 0:00:19.239365 848456
03457 07029114.wav 0:00:19.240000 848484
03458 07063147.wav 0:00:19.240000 848484
03459 07064194.wav 0:00:19.240000 848484
03460 07010023.wav 0:00:19.265578 849612
03461 07064201.wav 0:00:19.266667 849660
03462 07072136.wav 0:00:19.266667 849660
03463 07074214.wav 0:00:19.266667 849660
03464 07039128.wav 0:00:19.268753 849752
03465 07037138.wav 0:00:19.270839 849844
03466 07017118.wav 0:00:19.280000 850248
03467 07024142.wav 0:00:19.280000 850248
03468 07035018.wav 0:00:19.280000 850248
03469 07042187.wav 0:00:19.280000 850248
03470 07037140.wav 0:00:19.284444 850444
03471 07011110.wav 0:00:19.291678 850763
03472 07037145.wav 0:00:19.291973 850776
03473 07003101.wav 0:00:19.293333 850836
03474 07064087.wav 0:00:19.293333 850836
03475 07064249.wav 0:00:19.306667 851424
03476 07068078.wav 0:00:19.320000 852012
03477 07073012.wav 0:00:19.333333 852600
03478 07047082.wav 0:00:19.340000 852894
03479 07045107.wav 0:00:19.346667 853188
03480 07023218.wav 0:00:19.348503 853269
03481 07075017.wav 0:00:19.350023 853336
03482 07009126.wav 0:00:19.360000 853776
03483 07024216.wav 0:00:19.360000 853776
03484 07064090.wav 0:00:19.360000 853776
03485 07064170.wav 0:00:19.360000 853776
03486 07040144.wav 0:00:19.368345 854144
03487 07064125.wav 0:00:19.373333 854364
03488 07011237.wav 0:00:19.380000 854658
03489 07037425.wav 0:00:19.380000 854658
03490 07004085.wav 0:00:19.386667 854952
03491 07033088.wav 0:00:19.387483 854988
03492 07022096.wav 0:00:19.394558 855300
03493 07023191.wav 0:00:19.399819 855532
03494 07022080.wav 0:00:19.400000 855540
03495 07066120.wav 0:00:19.400000 855540
03496 07007061.wav 0:00:19.400499 855562
03497 07039333.wav 0:00:19.409478 855958
03498 07036175.wav 0:00:19.411701 856056
03499 07039178.wav 0:00:19.416961 856288
03500 07013078.wav 0:00:19.420000 856422
03501 07067019.wav 0:00:19.426667 856716
03502 07023133.wav 0:00:19.429297 856832
03503 07013112.wav 0:00:19.433243 857006
03504 07039283.wav 0:00:19.433515 857018
03505 07057066.wav 0:00:19.440000 857304
03506 07064198.wav 0:00:19.440000 857304
03507 07072057.wav 0:00:19.440000 857304
03508 07072088.wav 0:00:19.440000 857304
03509 07032129.wav 0:00:19.464807 858398
03510 07046015.wav 0:00:19.466667 858480
03511 07064189.wav 0:00:19.466667 858480
03512 07016263.wav 0:00:19.480000 859068
03513 07070013.wav 0:00:19.480000 859068
03514 07029052.wav 0:00:19.481179 859120
03515 07028038.wav 0:00:19.488254 859432
03516 07075003.wav 0:00:19.489342 859480
03517 07008164.wav 0:00:19.498435 859881
03518 07005172.wav 0:00:19.498594 859888
03519 07059077.wav 0:00:19.506667 860244
03520 07071071.wav 0:00:19.506667 860244
03521 07037358.wav 0:00:19.508299 860316
03522 07010021.wav 0:00:19.520000 860832
03523 07016181.wav 0:00:19.520000 860832
03524 07037153.wav 0:00:19.527800 861176
03525 07029047.wav 0:00:19.530249 861284
03526 07067020.wav 0:00:19.533333 861420
03527 07022243.wav 0:00:19.540000 861714
03528 07051028.wav 0:00:19.546667 862008
03529 07039284.wav 0:00:19.559002 862552
03530 07011042.wav 0:00:19.560000 862596
03531 07015089.wav 0:00:19.560000 862596
03532 07022221.wav 0:00:19.560000 862596
03533 07028096.wav 0:00:19.560136 862602
03534 07014117.wav 0:00:19.570000 863037
03535 07039237.wav 0:00:19.573197 863178
03536 07050011.wav 0:00:19.573333 863184
03537 07064185.wav 0:00:19.573333 863184
03538 07067004.wav 0:00:19.573333 863184
03539 07026016.wav 0:00:19.575964 863300
03540 07047054.wav 0:00:19.581859 863560
03541 07023061.wav 0:00:19.585306 863712
03542 07034121.wav 0:00:19.592290 864020
03543 07002258.wav 0:00:19.600000 864360
03544 07046197.wav 0:00:19.600000 864360
03545 07067029.wav 0:00:19.600000 864360
03546 07059080.wav 0:00:19.613333 864948
03547 07071021.wav 0:00:19.613333 864948
03548 07037233.wav 0:00:19.623764 865408
03549 07054047.wav 0:00:19.640000 866124
03550 07013095.wav 0:00:19.660000 867006
03551 07020154.wav 0:00:19.666576 867296
03552 07055219.wav 0:00:19.666667 867300
03553 07015169.wav 0:00:19.680000 867888
03554 07016088.wav 0:00:19.680000 867888
03555 07039150.wav 0:00:19.681179 867940
03556 07016198.wav 0:00:19.682540 868000
03557 07048170.wav 0:00:19.706667 869064
03558 07059085.wav 0:00:19.706667 869064
03559 07037297.wav 0:00:19.720000 869652
03560 07072035.wav 0:00:19.720000 869652
03561 07037514.wav 0:00:19.727483 869982
03562 07067011.wav 0:00:19.733333 870240
03563 07036190.wav 0:00:19.756825 871276
03564 07002198.wav 0:00:19.760000 871416
03565 07074230.wav 0:00:19.760000 871416
03566 07037198.wav 0:00:19.763900 871588
03567 07037053.wav 0:00:19.765805 871672
03568 07000051.wav 0:00:19.776689 872152
03569 07001183.wav 0:00:19.780000 872298
03570 07018114.wav 0:00:19.785215 872528
03571 07022151.wav 0:00:19.800000 873180
03572 07064095.wav 0:00:19.800000 873180
03573 07064122.wav 0:00:19.800000 873180
03574 07071006.wav 0:00:19.800000 873180
03575 07037239.wav 0:00:19.806803 873480
03576 07032225.wav 0:00:19.807664 873518
03577 07034112.wav 0:00:19.820771 874096
03578 07032023.wav 0:00:19.823537 874218
03579 07024234.wav 0:00:19.826667 874356
03580 07039301.wav 0:00:19.829660 874488
03581 07001169.wav 0:00:19.834150 874686
03582 07024226.wav 0:00:19.837370 874828
03583 07011306.wav 0:00:19.840000 874944
03584 07015176.wav 0:00:19.840000 874944
03585 07064128.wav 0:00:19.840000 874944
03586 07064246.wav 0:00:19.840000 874944
03587 07005159.wav 0:00:19.843673 875106
03588 07015087.wav 0:00:19.845079 875168
03589 07023176.wav 0:00:19.849751 875374
03590 07018112.wav 0:00:19.851882 875468
03591 07037150.wav 0:00:19.853424 875536
03592 07007054.wav 0:00:19.855057 875608
03593 07037168.wav 0:00:19.857234 875704
03594 07064134.wav 0:00:19.866667 876120
03595 07064161.wav 0:00:19.866667 876120
03596 07064186.wav 0:00:19.866667 876120
03597 07017096.wav 0:00:19.869388 876240
03598 07037311.wav 0:00:19.875102 876492
03599 07045240.wav 0:00:19.880000 876708
03600 07016182.wav 0:00:19.880091 876712
03601 07050041.wav 0:00:19.889342 877120
03602 07037517.wav 0:00:19.896100 877418
03603 07012087.wav 0:00:19.900000 877590
03604 07054092.wav 0:00:19.906667 877884
03605 07064060.wav 0:00:19.906667 877884
03606 07064078.wav 0:00:19.906667 877884
03607 07038201.wav 0:00:19.911338 878090
03608 07015175.wav 0:00:19.920000 878472
03609 07022026.wav 0:00:19.920000 878472
03610 07032097.wav 0:00:19.920000 878472
03611 07039382.wav 0:00:19.920091 878476
03612 07005086.wav 0:00:19.932109 879006
03613 07064049.wav 0:00:19.933333 879060
03614 07013102.wav 0:00:19.934195 879098
03615 07011104.wav 0:00:19.940000 879354
03616 07037141.wav 0:00:19.946304 879632
03617 07051022.wav 0:00:19.946667 879648
03618 07070097.wav 0:00:19.946667 879648
03619 07011230.wav 0:00:19.960000 880236
03620 07032029.wav 0:00:19.980000 881118
03621 07064101.wav 0:00:20 882000
03622 07039004.wav 0:00:20.001723 882076
03623 07023214.wav 0:00:20.002132 882094
03624 07039402.wav 0:00:20.006122 882270
03625 07014133.wav 0:00:20.029955 883321
03626 07008012.wav 0:00:20.040000 883764
03627 07042279.wav 0:00:20.040000 883764
03628 07043008.wav 0:00:20.053333 884352
03629 07059082.wav 0:00:20.066667 884940
03630 07064131.wav 0:00:20.066667 884940
03631 07064223.wav 0:00:20.066667 884940
03632 07034055.wav 0:00:20.066735 884943
03633 07037137.wav 0:00:20.070748 885120
03634 07011080.wav 0:00:20.080000 885528
03635 07032117.wav 0:00:20.093333 886116
03636 07064182.wav 0:00:20.093333 886116
03637 07023067.wav 0:00:20.100794 886445
03638 07042050.wav 0:00:20.106667 886704
03639 07022415.wav 0:00:20.117143 887166
03640 07016098.wav 0:00:20.120000 887292
03641 07017154.wav 0:00:20.120000 887292
03642 07074201.wav 0:00:20.133333 887880
03643 07008221.wav 0:00:20.140000 888174
03644 07016110.wav 0:00:20.146667 888468
03645 07002096.wav 0:00:20.160000 889056
03646 07013120.wav 0:00:20.160000 889056
03647 07016003.wav 0:00:20.160000 889056
03648 07023225.wav 0:00:20.171043 889543
03649 07071131.wav 0:00:20.173333 889644
03650 07030109.wav 0:00:20.179501 889916
03651 07028064.wav 0:00:20.180907 889978
03652 07020190.wav 0:00:20.181270 889994
03653 07065142.wav 0:00:20.182676 890056
03654 07015122.wav 0:00:20.190839 890416
03655 07028074.wav 0:00:20.199909 890816
03656 07019141.wav 0:00:20.200000 890820
03657 07064117.wav 0:00:20.200000 890820
03658 07064135.wav 0:00:20.200000 890820
03659 07067008.wav 0:00:20.200000 890820
03660 07015033.wav 0:00:20.200408 890838
03661 07022419.wav 0:00:20.205669 891070
03662 07055240.wav 0:00:20.213333 891408
03663 07041052.wav 0:00:20.215782 891516
03664 07001098.wav 0:00:20.218957 891656
03665 07015166.wav 0:00:20.220000 891702
03666 07023222.wav 0:00:20.223401 891852
03667 07024236.wav 0:00:20.239456 892560
03668 07016208.wav 0:00:20.240000 892584
03669 07027228.wav 0:00:20.240000 892584
03670 07035004.wav 0:00:20.240000 892584
03671 07045261.wav 0:00:20.240000 892584
03672 07064096.wav 0:00:20.240000 892584
03673 07071060.wav 0:00:20.240000 892584
03674 07024171.wav 0:00:20.248526 892960
03675 07039197.wav 0:00:20.253832 893194
03676 07005123.wav 0:00:20.257143 893340
03677 07008188.wav 0:00:20.257143 893340
03678 07064116.wav 0:00:20.266667 893760
03679 07064176.wav 0:00:20.266667 893760
03680 07016123.wav 0:00:20.279456 894324
03681 07016314.wav 0:00:20.280000 894348
03682 07037377.wav 0:00:20.280000 894348
03683 07010151.wav 0:00:20.287438 894676
03684 07032127.wav 0:00:20.288073 894704
03685 07032039.wav 0:00:20.293605 894948
03686 07071064.wav 0:00:20.306667 895524
03687 07011120.wav 0:00:20.311383 895732
03688 07043078.wav 0:00:20.311769 895749
03689 07011190.wav 0:00:20.314059 895850
03690 07022085.wav 0:00:20.334875 896768
03691 07026182.wav 0:00:20.336327 896832
03692 07032167.wav 0:00:20.337324 896876
03693 07016140.wav 0:00:20.339501 896972
03694 07047098.wav 0:00:20.340363 897010
03695 07022120.wav 0:00:20.342585 897108
03696 07005136.wav 0:00:20.343832 897163
03697 07027177.wav 0:00:20.349478 897412
03698 07067022.wav 0:00:20.360000 897876
03699 07011332.wav 0:00:20.370000 898317
03700 07071132.wav 0:00:20.373333 898464
03701 07037548.wav 0:00:20.380000 898758
03702 07043281.wav 0:00:20.380000 898758
03703 07047056.wav 0:00:20.382132 898852
03704 07032087.wav 0:00:20.388299 899124
03705 07031046.wav 0:00:20.389229 899165
03706 07043069.wav 0:00:20.393379 899348
03707 07037546.wav 0:00:20.399320 899610
03708 07046028.wav 0:00:20.400000 899640
03709 07055252.wav 0:00:20.400000 899640
03710 07017128.wav 0:00:20.408163 900000
03711 07004318.wav 0:00:20.409977 900080
03712 07045257.wav 0:00:20.413333 900228
03713 07032093.wav 0:00:20.417596 900416
03714 07065166.wav 0:00:20.422676 900640
03715 07008223.wav 0:00:20.433356 901111
03716 07008161.wav 0:00:20.440000 901404
03717 07010092.wav 0:00:20.440000 901404
03718 07022152.wav 0:00:20.440000 901404
03719 07048168.wav 0:00:20.440000 901404
03720 07035062.wav 0:00:20.456236 902120
03721 07016151.wav 0:00:20.461406 902348
03722 07032089.wav 0:00:20.462630 902402
03723 07017041.wav 0:00:20.465034 902508
03724 07064164.wav 0:00:20.466667 902580
03725 07022404.wav 0:00:20.477891 903075
03726 07013117.wav 0:00:20.480000 903168
03727 07034158.wav 0:00:20.480862 903206
03728 07013081.wav 0:00:20.482630 903284
03729 07066062.wav 0:00:20.493333 903756
03730 07032314.wav 0:00:20.497687 903948
03731 07035059.wav 0:00:20.518458 904864
03732 07010018.wav 0:00:20.520000 904932
03733 07055217.wav 0:00:20.526168 905204
03734 07046021.wav 0:00:20.533333 905520
03735 07055071.wav 0:00:20.533333 905520
03736 07064192.wav 0:00:20.533333 905520
03737 07064228.wav 0:00:20.533333 905520
03738 07005137.wav 0:00:20.534603 905576
03739 07045089.wav 0:00:20.546667 906108
03740 07037012.wav 0:00:20.554286 906444
03741 07002226.wav 0:00:20.560000 906696
03742 07023087.wav 0:00:20.567710 907036
03743 07045265.wav 0:00:20.573333 907284
03744 07071067.wav 0:00:20.573333 907284
03745 07000164.wav 0:00:20.600000 908460
03746 07064140.wav 0:00:20.600000 908460
03747 07064179.wav 0:00:20.600000 908460
03748 07074216.wav 0:00:20.600000 908460
03749 07043130.wav 0:00:20.606667 908754
03750 07018089.wav 0:00:20.614875 909116
03751 07015170.wav 0:00:20.620000 909342
03752 07039200.wav 0:00:20.627710 909682
03753 07011185.wav 0:00:20.629478 909760
03754 07043113.wav 0:00:20.633333 909930
03755 07016265.wav 0:00:20.640000 910224
03756 07019139.wav 0:00:20.640000 910224
03757 07070079.wav 0:00:20.640000 910224
03758 07005081.wav 0:00:20.654694 910872
03759 07023062.wav 0:00:20.663492 911260
03760 07070156.wav 0:00:20.666667 911400
03761 07074224.wav 0:00:20.666667 911400
03762 07000160.wav 0:00:20.680000 911988
03763 07010025.wav 0:00:20.680000 911988
03764 07004249.wav 0:00:20.689932 912426
03765 07034209.wav 0:00:20.694422 912624
03766 07037189.wav 0:00:20.706122 913140
03767 07067021.wav 0:00:20.706667 913164
03768 07039136.wav 0:00:20.720000 913752
03769 07022060.wav 0:00:20.726531 914040
03770 07033166.wav 0:00:20.730884 914232
03771 07055207.wav 0:00:20.733333 914340
03772 07062025.wav 0:00:20.733333 914340
03773 07020153.wav 0:00:20.743673 914796
03774 07038138.wav 0:00:20.752290 915176
03775 07016134.wav 0:00:20.754014 915252
03776 07015088.wav 0:00:20.760000 915516
03777 07015165.wav 0:00:20.760000 915516
03778 07041189.wav 0:00:20.764580 915718
03779 07032111.wav 0:00:20.776599 916248
03780 07013083.wav 0:00:20.800000 917280
03781 07015106.wav 0:00:20.800000 917280
03782 07064230.wav 0:00:20.800000 917280
03783 07045148.wav 0:00:20.813333 917868
03784 07050037.wav 0:00:20.822676 918280
03785 07008218.wav 0:00:20.840000 919044
03786 07038313.wav 0:00:20.840000 919044
03787 07048173.wav 0:00:20.840000 919044
03788 07064111.wav 0:00:20.840000 919044
03789 07074112.wav 0:00:20.840000 919044
03790 07015178.wav 0:00:20.843333 919191
03791 07034025.wav 0:00:20.844875 919259
03792 07045135.wav 0:00:20.853333 919632
03793 07042280.wav 0:00:20.860000 919926
03794 07004322.wav 0:00:20.861678 920000
03795 07028077.wav 0:00:20.869592 920349
03796 07022020.wav 0:00:20.880000 920808
03797 07065134.wav 0:00:20.889342 921220
03798 07064141.wav 0:00:20.893333 921396
03799 07035060.wav 0:00:20.897778 921592
03800 07043126.wav 0:00:20.900000 921690
03801 07038106.wav 0:00:20.906757 921988
03802 07032079.wav 0:00:20.908299 922056
03803 07033190.wav 0:00:20.915283 922364
03804 07032168.wav 0:00:20.920000 922572
03805 07037511.wav 0:00:20.922086 922664
03806 07071003.wav 0:00:20.946667 923748
03807 07031053.wav 0:00:20.948322 923821
03808 07038283.wav 0:00:20.955238 924126
03809 07038169.wav 0:00:20.960000 924336
03810 07041172.wav 0:00:20.977279 925098
03811 07025152.wav 0:00:20.977415 925104
03812 07022081.wav 0:00:21 926100
03813 07074235.wav 0:00:21 926100
03814 07005120.wav 0:00:21.012653 926658
03815 07022007.wav 0:00:21.020000 926982
03816 07042121.wav 0:00:21.020000 926982
03817 07004290.wav 0:00:21.022766 927104
03818 07042195.wav 0:00:21.033333 927570
03819 07016150.wav 0:00:21.034875 927638
03820 07022104.wav 0:00:21.040000 927864
03821 07064165.wav 0:00:21.040000 927864
03822 07074146.wav 0:00:21.040000 927864
03823 07020206.wav 0:00:21.055646 928554
03824 07049057.wav 0:00:21.075737 929440
03825 07002259.wav 0:00:21.080000 929628
03826 07070078.wav 0:00:21.080000 929628
03827 07037108.wav 0:00:21.091995 930157
03828 07074145.wav 0:00:21.093333 930216
03829 07016089.wav 0:00:21.099320 930480
03830 07064053.wav 0:00:21.106667 930804
03831 07070096.wav 0:00:21.106667 930804
03832 07064229.wav 0:00:21.133333 931980
03833 07043132.wav 0:00:21.146667 932568
03834 07005106.wav 0:00:21.152857 932841
03835 07023139.wav 0:00:21.154331 932906
03836 07039151.wav 0:00:21.165351 933392
03837 07040142.wav 0:00:21.170431 933616
03838 07051005.wav 0:00:21.173333 933744
03839 07031072.wav 0:00:21.178231 933960
03840 07030111.wav 0:00:21.180000 934038
03841 07037502.wav 0:00:21.185941 934300
03842 07047032.wav 0:00:21.196712 934775
03843 07020186.wav 0:00:21.197506 934810
03844 07011305.wav 0:00:21.200000 934920
03845 07032095.wav 0:00:21.200000 934920
03846 07039189.wav 0:00:21.203265 935064
03847 07037098.wav 0:00:21.205079 935144
03848 07026181.wav 0:00:21.215828 935618
03849 07028040.wav 0:00:21.216689 935656
03850 07036020.wav 0:00:21.220000 935802
03851 07042120.wav 0:00:21.220000 935802
03852 07065165.wav 0:00:21.222676 935920
03853 07016066.wav 0:00:21.227937 936152
03854 07039157.wav 0:00:21.229660 936228
03855 07008207.wav 0:00:21.240000 936684
03856 07018126.wav 0:00:21.240000 936684
03857 07059035.wav 0:00:21.240000 936684
03858 07064188.wav 0:00:21.240000 936684
03859 07004331.wav 0:00:21.256916 937430
03860 07022425.wav 0:00:21.257891 937473
03861 07050106.wav 0:00:21.266667 937860
03862 07057074.wav 0:00:21.266667 937860
03863 07064227.wav 0:00:21.266667 937860
03864 07064237.wav 0:00:21.266667 937860
03865 07063025.wav 0:00:21.269161 937970
03866 07005047.wav 0:00:21.275646 938256
03867 07047092.wav 0:00:21.279592 938430
03868 07002269.wav 0:00:21.280000 938448
03869 07004131.wav 0:00:21.280000 938448
03870 07034029.wav 0:00:21.281814 938528
03871 07017156.wav 0:00:21.285079 938672
03872 07064239.wav 0:00:21.293333 939036
03873 07029035.wav 0:00:21.295238 939120
03874 07012012.wav 0:00:21.300000 939330
03875 07043022.wav 0:00:21.300000 939330
03876 07028076.wav 0:00:21.315692 940022
03877 07022121.wav 0:00:21.320000 940212
03878 07063131.wav 0:00:21.320000 940212
03879 07039044.wav 0:00:21.333243 940796
03880 07046196.wav 0:00:21.333333 940800
03881 07064197.wav 0:00:21.333333 940800
03882 07014155.wav 0:00:21.340000 941094
03883 07022236.wav 0:00:21.360000 941976
03884 07055231.wav 0:00:21.360000 941976
03885 07064231.wav 0:00:21.360000 941976
03886 07023045.wav 0:00:21.361429 942039
03887 07021127.wav 0:00:21.368254 942340
03888 07050111.wav 0:00:21.373333 942564
03889 07022406.wav 0:00:21.379297 942827
03890 07008008.wav 0:00:21.380000 942858
03891 07045264.wav 0:00:21.386667 943152
03892 07001178.wav 0:00:21.393651 943460
03893 07015090.wav 0:00:21.399184 943704
03894 07045311.wav 0:00:21.413333 944328
03895 07032146.wav 0:00:21.426304 944900
03896 07058128.wav 0:00:21.426667 944916
03897 07028075.wav 0:00:21.428005 944975
03898 07018091.wav 0:00:21.440000 945504
03899 07070171.wav 0:00:21.440000 945504
03900 07071156.wav 0:00:21.440000 945504
03901 07022429.wav 0:00:21.451066 945992
03902 07043187.wav 0:00:21.466667 946680
03903 07043194.wav 0:00:21.466667 946680
03904 07050166.wav 0:00:21.466667 946680
03905 07022141.wav 0:00:21.468209 946748
03906 07037264.wav 0:00:21.473469 946980
03907 07011231.wav 0:00:21.480000 947268
03908 07022045.wav 0:00:21.480000 947268
03909 07016257.wav 0:00:21.488254 947632
03910 07029042.wav 0:00:21.488798 947656
03911 07032041.wav 0:00:21.493651 947870
03912 07038146.wav 0:00:21.498050 948064
03913 07059084.wav 0:00:21.506667 948444
03914 07023038.wav 0:00:21.507075 948462
03915 07040188.wav 0:00:21.516463 948876
03916 07050031.wav 0:00:21.546667 950208
03917 07035006.wav 0:00:21.548571 950292
03918 07034026.wav 0:00:21.551247 950410
03919 07013101.wav 0:00:21.560000 950796
03920 07026053.wav 0:00:21.560272 950808
03921 07048033.wav 0:00:21.573333 951384
03922 07070158.wav 0:00:21.573333 951384
03923 07023177.wav 0:00:21.580499 951700
03924 07043167.wav 0:00:21.586667 951972
03925 07017122.wav 0:00:21.600000 952560
03926 07022027.wav 0:00:21.600000 952560
03927 07055199.wav 0:00:21.600000 952560
03928 07064222.wav 0:00:21.600000 952560
03929 07063123.wav 0:00:21.613333 953148
03930 07008133.wav 0:00:21.620000 953442
03931 07035011.wav 0:00:21.620000 953442
03932 07026086.wav 0:00:21.622041 953532
03933 07022320.wav 0:00:21.625941 953704
03934 07064217.wav 0:00:21.626667 953736
03935 07074106.wav 0:00:21.626667 953736
03936 07037111.wav 0:00:21.632200 953980
03937 07002245.wav 0:00:21.640000 954324
03938 07022086.wav 0:00:21.640000 954324
03939 07022222.wav 0:00:21.640000 954324
03940 07048058.wav 0:00:21.640000 954324
03941 07023204.wav 0:00:21.652154 954860
03942 07034127.wav 0:00:21.653719 954929
03943 07037114.wav 0:00:21.664580 955408
03944 07023031.wav 0:00:21.666032 955472
03945 07043063.wav 0:00:21.666667 955500
03946 07011359.wav 0:00:21.680000 956088
03947 07012022.wav 0:00:21.680000 956088
03948 07016199.wav 0:00:21.680000 956088
03949 07051053.wav 0:00:21.680000 956088
03950 07037179.wav 0:00:21.686440 956372
03951 07055223.wav 0:00:21.693333 956676
03952 07004292.wav 0:00:21.698050 956884
03953 07023247.wav 0:00:21.700000 956970
03954 07045112.wav 0:00:21.706667 957264
03955 07022445.wav 0:00:21.710023 957412
03956 07015110.wav 0:00:21.720000 957852
03957 07035007.wav 0:00:21.720000 957852
03958 07043172.wav 0:00:21.720000 957852
03959 07057070.wav 0:00:21.733333 958440
03960 07038260.wav 0:00:21.735011 958514
03961 07032313.wav 0:00:21.741678 958808
03962 07064137.wav 0:00:21.760000 959616
03963 07064273.wav 0:00:21.760000 959616
03964 07066021.wav 0:00:21.760000 959616
03965 07032228.wav 0:00:21.772698 960176
03966 07054080.wav 0:00:21.773333 960204
03967 07074188.wav 0:00:21.773333 960204
03968 07038302.wav 0:00:21.780000 960498
03969 07045113.wav 0:00:21.786667 960792
03970 07036161.wav 0:00:21.791655 961012
03971 07047074.wav 0:00:21.797370 961264
03972 07001150.wav 0:00:21.800000 961380
03973 07011182.wav 0:00:21.800000 961380
03974 07012061.wav 0:00:21.800000 961380
03975 07032048.wav 0:00:21.824717 962470
03976 07064243.wav 0:00:21.826667 962556
03977 07074150.wav 0:00:21.826667 962556
03978 07039059.wav 0:00:21.826893 962566
03979 07024230.wav 0:00:21.828481 962636
03980 07025116.wav 0:00:21.834626 962907
03981 07022155.wav 0:00:21.840000 963144
03982 07070174.wav 0:00:21.840000 963144
03983 07039196.wav 0:00:21.849615 963568
03984 07070105.wav 0:00:21.853333 963732
03985 07005161.wav 0:00:21.858458 963958
03986 07064225.wav 0:00:21.866667 964320
03987 07037383.wav 0:00:21.876190 964740
03988 07000155.wav 0:00:21.880000 964908
03989 07002190.wav 0:00:21.880000 964908
03990 07070118.wav 0:00:21.880000 964908
03991 07043133.wav 0:00:21.886667 965202
03992 07016135.wav 0:00:21.916281 966508
03993 07027039.wav 0:00:21.952676 968113
03994 07007058.wav 0:00:21.953016 968128
03995 07005115.wav 0:00:21.954649 968200
03996 07038101.wav 0:00:21.958594 968374
03997 07055244.wav 0:00:21.960000 968436
03998 07029082.wav 0:00:21.992200 969856
03999 07034087.wav 0:00:21.997551 970092
04000 07002180.wav 0:00:22 970200
04001 07022142.wav 0:00:22 970200
04002 07074182.wav 0:00:22 970200
04003 07022340.wav 0:00:22.011338 970700
04004 07070146.wav 0:00:22.013333 970788
04005 07050039.wav 0:00:22.022676 971200
04006 07026123.wav 0:00:22.033469 971676
04007 07002191.wav 0:00:22.040000 971964
04008 07015092.wav 0:00:22.040000 971964
04009 07055122.wav 0:00:22.040000 971964
04010 07037099.wav 0:00:22.045714 972216
04011 07065163.wav 0:00:22.049342 972376
04012 07064219.wav 0:00:22.066667 973140
04013 07000200.wav 0:00:22.080000 973728
04014 07023326.wav 0:00:22.080023 973729
04015 07022343.wav 0:00:22.083673 973890
04016 07022319.wav 0:00:22.086259 974004
04017 07034230.wav 0:00:22.090522 974192
04018 07022072.wav 0:00:22.099138 974572
04019 07043343.wav 0:00:22.106667 974904
04020 07045279.wav 0:00:22.106667 974904
04021 07048172.wav 0:00:22.106667 974904
04022 07055022.wav 0:00:22.106667 974904
04023 07027147.wav 0:00:22.132834 976058
04024 07037100.wav 0:00:22.141519 976441
04025 07071078.wav 0:00:22.173333 977844
04026 07074158.wav 0:00:22.173333 977844
04027 07011298.wav 0:00:22.176780 977996
04028 07014140.wav 0:00:22.180000 978138
04029 07032130.wav 0:00:22.184807 978350
04030 07023316.wav 0:00:22.189410 978553
04031 07029003.wav 0:00:22.190385 978596
04032 07046059.wav 0:00:22.200000 979020
04033 07064110.wav 0:00:22.200000 979020
04034 07032120.wav 0:00:22.214966 979680
